#Col 1: dimension K: 2
#Col 2: specified s: 1
#Col 3: min n: 10000
#Col 4: max n50000
#Col 5: pas n5000
#Col 7: n of trees100

K,s,n,q0,cost
2,1,30000,0.2,387
2,1,30000,0.2,803
2,1,30000,0.2,187
2,1,30000,0.2,207
2,1,30000,0.2,855
2,1,30000,0.2,517
2,1,30000,0.2,497
2,1,30000,0.2,1000
2,1,30000,0.2,628
2,1,30000,0.2,306
2,1,30000,0.2,640
2,1,30000,0.2,547
2,1,30000,0.2,716
2,1,30000,0.2,270
2,1,30000,0.2,651
2,1,30000,0.2,906
2,1,30000,0.2,463
2,1,30000,0.2,361
2,1,30000,0.2,483
2,1,30000,0.2,896
2,1,30000,0.2,305
2,1,30000,0.2,489
2,1,30000,0.2,496
2,1,30000,0.2,393
2,1,30000,0.2,672
2,1,30000,0.2,393
2,1,30000,0.2,333
2,1,30000,0.2,496
2,1,30000,0.2,459
2,1,30000,0.2,657
2,1,30000,0.2,556
2,1,30000,0.2,366
2,1,30000,0.2,91
2,1,30000,0.2,388
2,1,30000,0.2,566
2,1,30000,0.2,774
2,1,30000,0.2,577
2,1,30000,0.2,967
2,1,30000,0.2,272
2,1,30000,0.2,398
2,1,30000,0.2,583
2,1,30000,0.2,401
2,1,30000,0.2,579
2,1,30000,0.2,380
2,1,30000,0.2,863
2,1,30000,0.2,628
2,1,30000,0.2,502
2,1,30000,0.2,353
2,1,30000,0.2,597
2,1,30000,0.2,650
2,1,30000,0.2,892
2,1,30000,0.2,533
2,1,30000,0.2,598
2,1,30000,0.2,562
2,1,30000,0.2,496
2,1,30000,0.2,607
2,1,30000,0.2,756
2,1,30000,0.2,384
2,1,30000,0.2,526
2,1,30000,0.2,251
2,1,30000,0.2,636
2,1,30000,0.2,679
2,1,30000,0.2,384
2,1,30000,0.2,464
2,1,30000,0.2,783
2,1,30000,0.2,506
2,1,30000,0.2,504
2,1,30000,0.2,283
2,1,30000,0.3,753
2,1,30000,0.3,715
2,1,30000,0.3,924
2,1,30000,0.3,547
2,1,30000,0.3,560
2,1,30000,0.3,401
2,1,30000,0.3,758
2,1,30000,0.3,300
2,1,30000,0.3,773
2,1,30000,0.3,799
2,1,30000,0.3,395
2,1,30000,0.3,678
2,1,30000,0.3,592
2,1,30000,0.3,562
2,1,30000,0.3,260
2,1,30000,0.3,577
2,1,30000,0.3,679
2,1,30000,0.3,579
2,1,30000,0.3,241
2,1,30000,0.3,599
2,1,30000,0.3,764
2,1,30000,0.3,574
2,1,30000,0.3,787
2,1,30000,0.3,722
2,1,30000,0.3,446
2,1,30000,0.3,613
2,1,30000,0.3,394
2,1,30000,0.3,394
2,1,30000,0.3,387
2,1,30000,0.3,413
2,1,30000,0.3,230
2,1,30000,0.3,514
2,1,30000,0.3,738
2,1,30000,0.3,917
2,1,30000,0.3,356
2,1,30000,0.3,667
2,1,30000,0.3,677
2,1,30000,0.3,534
2,1,30000,0.3,1095
2,1,30000,0.3,608
2,1,30000,0.3,561
2,1,30000,0.3,877
2,1,30000,0.3,469
2,1,30000,0.3,555
2,1,30000,0.3,484
2,1,30000,0.3,677
2,1,30000,0.3,519
2,1,30000,0.3,434
2,1,30000,0.3,443
2,1,30000,0.3,531
2,1,30000,0.3,403
2,1,30000,0.3,433
2,1,30000,0.3,556
2,1,30000,0.3,330
2,1,30000,0.3,576
2,1,30000,0.3,934
2,1,30000,0.3,397
2,1,30000,0.3,295
2,1,30000,0.3,682
2,1,30000,0.3,648
2,1,30000,0.3,96
2,1,30000,0.3,339
2,1,30000,0.3,715
2,1,30000,0.3,192
2,1,30000,0.3,381
2,1,30000,0.3,172
2,1,30000,0.3,930
2,1,30000,0.3,671
2,1,30000,0.3,226
2,1,30000,0.3,747
2,1,30000,0.3,512
2,1,30000,0.3,501
2,1,30000,0.3,629
2,1,30000,0.3,1157
2,1,30000,0.3,833
2,1,30000,0.3,519
2,1,30000,0.3,653
2,1,30000,0.3,1200
2,1,30000,0.3,885
2,1,30000,0.3,327
2,1,30000,0.3,647
2,1,30000,0.3,276
2,1,30000,0.3,723
2,1,30000,0.3,664
2,1,30000,0.3,644
2,1,30000,0.3,493
2,1,30000,0.3,474
2,1,30000,0.3,410
2,1,30000,0.3,915
2,1,30000,0.3,868
2,1,30000,0.3,247
2,1,30000,0.3,667
2,1,30000,0.3,856
2,1,30000,0.3,90
2,1,30000,0.3,537
2,1,30000,0.3,811
2,1,30000,0.3,476
2,1,30000,0.3,528
2,1,30000,0.3,694
2,1,30000,0.3,490
2,1,30000,0.4,621
2,1,30000,0.4,385
2,1,30000,0.4,729
2,1,30000,0.4,670
2,1,30000,0.4,861
2,1,30000,0.4,638
2,1,30000,0.4,644
2,1,30000,0.4,393
2,1,30000,0.4,298
2,1,30000,0.4,672
2,1,30000,0.4,611
2,1,30000,0.4,548
2,1,30000,0.4,428
2,1,30000,0.4,447
2,1,30000,0.4,1065
2,1,30000,0.4,549
2,1,30000,0.4,747
2,1,30000,0.4,677
2,1,30000,0.4,640
2,1,30000,0.4,536
2,1,30000,0.4,355
2,1,30000,0.4,509
2,1,30000,0.4,864
2,1,30000,0.4,854
2,1,30000,0.4,673
2,1,30000,0.4,518
2,1,30000,0.4,465
2,1,30000,0.4,466
2,1,30000,0.4,529
2,1,30000,0.4,337
2,1,30000,0.4,632
2,1,30000,0.4,718
2,1,30000,0.4,592
2,1,30000,0.4,383
2,1,30000,0.4,503
2,1,30000,0.4,612
2,1,30000,0.4,931
2,1,30000,0.4,514
2,1,30000,0.4,919
2,1,30000,0.4,351
2,1,30000,0.4,675
2,1,30000,0.4,1003
2,1,30000,0.4,386
2,1,30000,0.4,559
2,1,30000,0.4,596
2,1,30000,0.4,472
2,1,30000,0.4,738
2,1,30000,0.4,425
2,1,30000,0.4,1119
2,1,30000,0.4,663
2,1,30000,0.4,377
2,1,30000,0.4,636
2,1,30000,0.4,940
2,1,30000,0.4,675
2,1,30000,0.4,138
2,1,30000,0.4,1020
2,1,30000,0.4,344
2,1,30000,0.4,365
2,1,30000,0.4,392
2,1,30000,0.4,313
2,1,30000,0.4,379
2,1,30000,0.4,999
2,1,30000,0.4,431
2,1,30000,0.4,494
2,1,30000,0.4,510
2,1,30000,0.4,618
2,1,30000,0.4,406
2,1,30000,0.4,430
2,1,30000,0.4,217
2,1,30000,0.4,534
2,1,30000,0.4,342
2,1,30000,0.4,697
2,1,30000,0.4,564
2,1,30000,0.4,469
2,1,30000,0.4,649
2,1,30000,0.4,359
2,1,30000,0.4,549
2,1,30000,0.4,957
2,1,30000,0.4,206
2,1,30000,0.4,354
2,1,30000,0.4,499
2,1,30000,0.4,812
2,1,30000,0.4,781
2,1,30000,0.4,329
2,1,30000,0.4,642
2,1,30000,0.4,535
2,1,30000,0.4,864
2,1,30000,0.4,248
2,1,30000,0.4,585
2,1,30000,0.4,533
2,1,30000,0.4,748
2,1,30000,0.4,558
2,1,30000,0.4,356
2,1,30000,0.4,264
2,1,30000,0.4,271
2,1,30000,0.4,772
2,1,30000,0.4,651
2,1,30000,0.4,747
2,1,30000,0.4,556
2,1,30000,0.4,404
2,1,30000,0.5,1031
2,1,30000,0.5,875
2,1,30000,0.5,416
2,1,30000,0.5,782
2,1,30000,0.5,480
2,1,30000,0.5,439
2,1,30000,0.5,550
2,1,30000,0.5,242
2,1,30000,0.5,455
2,1,30000,0.5,498
2,1,30000,0.5,472
2,1,30000,0.5,438
2,1,30000,0.5,219
2,1,30000,0.5,967
2,1,30000,0.5,350
2,1,30000,0.5,489
2,1,30000,0.5,403
2,1,30000,0.5,460
2,1,30000,0.5,720
2,1,30000,0.5,801
2,1,30000,0.5,280
2,1,30000,0.5,602
2,1,30000,0.5,503
2,1,30000,0.5,678
2,1,30000,0.5,514
2,1,30000,0.5,753
2,1,30000,0.5,1004
2,1,30000,0.5,320
2,1,30000,0.5,419
2,1,30000,0.5,600
2,1,30000,0.5,575
2,1,30000,0.5,578
2,1,30000,0.5,508
2,1,30000,0.5,772
2,1,30000,0.5,275
2,1,30000,0.5,387
2,1,30000,0.5,560
2,1,30000,0.5,939
2,1,30000,0.5,716
2,1,30000,0.5,663
2,1,30000,0.5,331
2,1,30000,0.5,638
2,1,30000,0.5,444
2,1,30000,0.5,531
2,1,30000,0.5,996
2,1,30000,0.5,423
2,1,30000,0.5,586
2,1,30000,0.5,705
2,1,30000,0.5,776
2,1,30000,0.5,520
2,1,30000,0.5,792
2,1,30000,0.5,319
2,1,30000,0.5,498
2,1,30000,0.5,596
2,1,30000,0.5,610
2,1,30000,0.5,611
2,1,30000,0.5,583
2,1,30000,0.5,623
2,1,30000,0.5,813
2,1,30000,0.5,608
2,1,30000,0.5,428
2,1,30000,0.5,735
2,1,30000,0.5,479
2,1,30000,0.5,445
2,1,30000,0.5,505
2,1,30000,0.5,803
2,1,30000,0.5,490
2,1,30000,0.5,767
2,1,30000,0.5,543
2,1,30000,0.5,1233
2,1,30000,0.5,903
2,1,30000,0.5,288
2,1,30000,0.5,546
2,1,30000,0.5,346
2,1,30000,0.5,677
2,1,30000,0.5,686
2,1,30000,0.5,565
2,1,30000,0.5,648
2,1,30000,0.5,275
2,1,30000,0.5,359
2,1,30000,0.5,280
2,1,30000,0.5,418
2,1,30000,0.5,372
2,1,30000,0.5,570
2,1,30000,0.5,233
2,1,30000,0.5,745
2,1,30000,0.5,304
2,1,30000,0.5,478
2,1,30000,0.5,362
2,1,30000,0.5,293
2,1,30000,0.5,470
2,1,30000,0.5,160
2,1,30000,0.5,303
2,1,30000,0.5,561
2,1,30000,0.5,1003
2,1,30000,0.5,664
2,1,30000,0.5,320
2,1,30000,0.5,469
2,1,30000,0.5,273
2,1,30000,0.5,872
2,1,35000,0.1,367
2,1,35000,0.1,243
2,1,35000,0.1,339
2,1,35000,0.1,863
2,1,35000,0.1,256
2,1,35000,0.1,306
2,1,35000,0.1,474
2,1,35000,0.1,795
2,1,35000,0.1,637
2,1,35000,0.1,483
2,1,35000,0.1,308
2,1,35000,0.1,674
2,1,35000,0.1,479
2,1,35000,0.1,393
2,1,35000,0.1,276
2,1,35000,0.1,369
2,1,35000,0.1,362
2,1,35000,0.1,583
2,1,35000,0.1,420
2,1,35000,0.1,400
2,1,35000,0.1,492
2,1,35000,0.1,521
2,1,35000,0.1,542
2,1,35000,0.1,799
2,1,35000,0.1,505
2,1,35000,0.1,219
2,1,35000,0.1,207
2,1,35000,0.1,460
2,1,35000,0.1,254
2,1,35000,0.1,309
2,1,35000,0.1,592
2,1,35000,0.1,201
2,1,35000,0.1,507
2,1,35000,0.1,572
2,1,35000,0.1,415
2,1,35000,0.1,638
2,1,35000,0.1,685
2,1,35000,0.1,353
2,1,35000,0.1,461
2,1,35000,0.1,429
2,1,35000,0.1,472
2,1,35000,0.1,606
2,1,35000,0.1,337
2,1,35000,0.1,258
2,1,35000,0.1,677
2,1,35000,0.1,940
2,1,35000,0.1,826
2,1,35000,0.1,527
2,1,35000,0.1,466
2,1,35000,0.1,291
2,1,35000,0.1,567
2,1,35000,0.1,242
2,1,35000,0.1,476
2,1,35000,0.1,361
2,1,35000,0.1,822
2,1,35000,0.1,570
2,1,35000,0.1,558
2,1,35000,0.1,387
2,1,35000,0.1,317
2,1,35000,0.1,544
2,1,35000,0.1,904
2,1,35000,0.1,617
2,1,35000,0.1,395
2,1,35000,0.1,494
2,1,35000,0.1,689
2,1,35000,0.1,572
2,1,35000,0.1,526
2,1,35000,0.1,541
2,1,35000,0.1,479
2,1,35000,0.1,339
2,1,35000,0.1,319
2,1,35000,0.1,459
2,1,35000,0.1,492
2,1,35000,0.1,443
2,1,35000,0.1,489
2,1,35000,0.1,719
2,1,35000,0.1,316
2,1,35000,0.1,298
2,1,35000,0.1,640
2,1,35000,0.1,538
2,1,35000,0.1,636
2,1,35000,0.1,517
2,1,35000,0.1,393
2,1,35000,0.1,545
2,1,35000,0.1,380
2,1,35000,0.1,773
2,1,35000,0.1,526
2,1,35000,0.1,466
2,1,35000,0.1,484
2,1,35000,0.1,278
2,1,35000,0.1,546
2,1,35000,0.1,484
2,1,35000,0.1,124
2,1,35000,0.1,344
2,1,35000,0.1,228
2,1,35000,0.1,419
2,1,35000,0.1,488
2,1,35000,0.1,459
2,1,35000,0.1,659
2,1,35000,0.1,344
2,1,35000,0.2,460
2,1,35000,0.2,631
2,1,35000,0.2,1175
2,1,35000,0.2,537
2,1,35000,0.2,455
2,1,35000,0.2,280
2,1,35000,0.2,469
2,1,35000,0.2,785
2,1,35000,0.2,735
2,1,35000,0.2,597
2,1,35000,0.2,621
2,1,35000,0.2,343
2,1,35000,0.2,445
2,1,35000,0.2,743
2,1,35000,0.2,425
2,1,35000,0.2,308
2,1,35000,0.2,668
2,1,35000,0.2,189
2,1,35000,0.2,382
2,1,35000,0.2,636
2,1,35000,0.2,739
2,1,35000,0.2,544
2,1,35000,0.2,431
2,1,35000,0.2,591
2,1,35000,0.2,395
2,1,35000,0.2,474
2,1,35000,0.2,442
2,1,35000,0.2,175
2,1,35000,0.2,688
2,1,35000,0.2,376
2,1,35000,0.2,911
2,1,35000,0.2,510
2,1,35000,0.2,486
2,1,35000,0.2,740
2,1,35000,0.2,419
2,1,35000,0.2,622
2,1,35000,0.2,744
2,1,35000,0.2,620
2,1,35000,0.2,547
2,1,35000,0.2,496
2,1,35000,0.2,614
2,1,35000,0.2,512
2,1,35000,0.2,649
2,1,35000,0.2,874
2,1,35000,0.2,679
2,1,35000,0.2,695
2,1,35000,0.2,699
2,1,35000,0.2,380
2,1,35000,0.2,630
2,1,35000,0.2,792
2,1,35000,0.2,258
2,1,35000,0.2,649
2,1,35000,0.2,646
2,1,35000,0.2,354
2,1,35000,0.2,654
2,1,35000,0.2,788
2,1,35000,0.2,578
2,1,35000,0.2,585
2,1,35000,0.2,815
2,1,35000,0.2,572
2,1,35000,0.2,398
2,1,35000,0.2,553
2,1,35000,0.2,213
2,1,35000,0.2,604
2,1,35000,0.2,608
2,1,35000,0.2,833
2,1,35000,0.2,304
2,1,35000,0.2,357
2,1,35000,0.2,135
2,1,35000,0.2,767
2,1,35000,0.2,503
2,1,35000,0.2,530
2,1,35000,0.2,628
2,1,35000,0.2,620
2,1,35000,0.2,344
2,1,35000,0.2,562
2,1,35000,0.2,366
2,1,35000,0.2,868
2,1,35000,0.2,740
2,1,35000,0.2,765
2,1,35000,0.2,1131
2,1,35000,0.2,672
2,1,35000,0.2,971
2,1,35000,0.2,1074
2,1,35000,0.2,578
2,1,35000,0.2,644
2,1,35000,0.2,227
2,1,35000,0.2,387
2,1,35000,0.2,145
2,1,35000,0.2,674
2,1,35000,0.2,277
2,1,35000,0.2,933
2,1,35000,0.2,446
2,1,35000,0.2,879
2,1,35000,0.2,638
2,1,35000,0.2,448
2,1,35000,0.2,549
2,1,35000,0.2,582
2,1,35000,0.2,735
2,1,35000,0.2,607
2,1,35000,0.3,746
2,1,35000,0.3,287
2,1,35000,0.3,1032
2,1,35000,0.3,1085
2,1,35000,0.3,615
2,1,35000,0.3,346
2,1,35000,0.3,648
2,1,35000,0.3,830
2,1,35000,0.3,514
2,1,35000,0.3,452
2,1,35000,0.3,863
2,1,35000,0.3,434
2,1,35000,0.3,670
2,1,35000,0.3,710
2,1,35000,0.3,675
2,1,35000,0.3,218
2,1,35000,0.3,412
2,1,35000,0.3,179
2,1,35000,0.3,599
2,1,35000,0.3,1029
2,1,35000,0.3,462
2,1,35000,0.3,629
2,1,35000,0.3,535
2,1,35000,0.3,867
2,1,35000,0.3,299
2,1,35000,0.3,441
2,1,35000,0.3,646
2,1,35000,0.3,329
2,1,35000,0.3,1124
2,1,35000,0.3,758
2,1,35000,0.3,489
2,1,35000,0.3,749
2,1,35000,0.3,498
2,1,35000,0.3,613
2,1,35000,0.3,486
2,1,35000,0.3,688
2,1,35000,0.3,221
2,1,35000,0.3,282
2,1,35000,0.3,626
2,1,35000,0.3,511
2,1,35000,0.3,464
2,1,35000,0.3,517
2,1,35000,0.3,370
2,1,35000,0.3,736
2,1,35000,0.3,218
2,1,35000,0.3,607
2,1,35000,0.3,332
2,1,35000,0.3,535
2,1,35000,0.3,757
2,1,35000,0.3,414
2,1,35000,0.3,394
2,1,35000,0.3,598
2,1,35000,0.3,529
2,1,35000,0.3,614
2,1,35000,0.3,264
2,1,35000,0.3,837
2,1,35000,0.3,660
2,1,35000,0.3,778
2,1,35000,0.3,1001
2,1,35000,0.3,1367
2,1,35000,0.3,778
2,1,35000,0.3,582
2,1,35000,0.3,196
2,1,35000,0.3,662
2,1,35000,0.3,382
2,1,35000,0.3,877
2,1,35000,0.3,434
2,1,35000,0.3,638
2,1,35000,0.3,638
2,1,35000,0.3,724
2,1,35000,0.3,842
2,1,35000,0.3,588
2,1,35000,0.3,809
2,1,35000,0.3,524
2,1,35000,0.3,450
2,1,35000,0.3,526
2,1,35000,0.3,621
2,1,35000,0.3,420
2,1,35000,0.3,677
2,1,35000,0.3,242
2,1,35000,0.3,326
2,1,35000,0.3,609
2,1,35000,0.3,273
2,1,35000,0.3,575
2,1,35000,0.3,572
2,1,35000,0.3,585
2,1,35000,0.3,910
2,1,35000,0.3,950
2,1,35000,0.3,362
2,1,35000,0.3,705
2,1,35000,0.3,798
2,1,35000,0.3,725
2,1,35000,0.3,254
2,1,35000,0.3,868
2,1,35000,0.3,601
2,1,35000,0.3,689
2,1,35000,0.3,663
2,1,35000,0.3,538
2,1,35000,0.3,961
2,1,35000,0.3,838
2,1,35000,0.4,656
2,1,35000,0.4,560
2,1,35000,0.4,380
2,1,35000,0.4,428
2,1,35000,0.4,616
2,1,35000,0.4,910
2,1,35000,0.4,685
2,1,35000,0.4,785
2,1,35000,0.4,828
2,1,35000,0.4,617
2,1,35000,0.4,973
2,1,35000,0.4,815
2,1,35000,0.4,377
2,1,35000,0.4,477
2,1,35000,0.4,673
2,1,35000,0.4,377
2,1,35000,0.4,365
2,1,35000,0.4,970
2,1,35000,0.4,274
2,1,35000,0.4,562
2,1,35000,0.4,543
2,1,35000,0.4,654
2,1,35000,0.4,1313
2,1,35000,0.4,768
2,1,35000,0.4,715
2,1,35000,0.4,660
2,1,35000,0.4,294
2,1,35000,0.4,635
2,1,35000,0.4,500
2,1,35000,0.4,562
2,1,35000,0.4,500
2,1,35000,0.4,759
2,1,35000,0.4,207
2,1,35000,0.4,849
2,1,35000,0.4,750
2,1,35000,0.4,1049
2,1,35000,0.4,516
2,1,35000,0.4,967
2,1,35000,0.4,763
2,1,35000,0.4,207
2,1,35000,0.4,607
2,1,35000,0.4,1088
2,1,35000,0.4,623
2,1,35000,0.4,945
2,1,35000,0.4,877
2,1,35000,0.4,312
2,1,35000,0.4,924
2,1,35000,0.4,547
2,1,35000,0.4,868
2,1,35000,0.4,746
2,1,35000,0.4,834
2,1,35000,0.4,849
2,1,35000,0.4,989
2,1,35000,0.4,520
2,1,35000,0.4,905
2,1,35000,0.4,365
2,1,35000,0.4,611
2,1,35000,0.4,280
2,1,35000,0.4,759
2,1,35000,0.4,605
2,1,35000,0.4,551
2,1,35000,0.4,931
2,1,35000,0.4,658
2,1,35000,0.4,651
2,1,35000,0.4,988
2,1,35000,0.4,625
2,1,35000,0.4,391
2,1,35000,0.4,535
2,1,35000,0.4,886
2,1,35000,0.4,611
2,1,35000,0.4,710
2,1,35000,0.4,712
2,1,35000,0.4,933
2,1,35000,0.4,489
2,1,35000,0.4,589
2,1,35000,0.4,295
2,1,35000,0.4,875
2,1,35000,0.4,897
2,1,35000,0.4,524
2,1,35000,0.4,726
2,1,35000,0.4,1192
2,1,35000,0.4,509
2,1,35000,0.4,1350
2,1,35000,0.4,412
2,1,35000,0.4,630
2,1,35000,0.4,586
2,1,35000,0.4,629
2,1,35000,0.4,731
2,1,35000,0.4,1265
2,1,35000,0.4,598
2,1,35000,0.4,832
2,1,35000,0.4,823
2,1,35000,0.4,519
2,1,35000,0.4,582
2,1,35000,0.4,316
2,1,35000,0.4,811
2,1,35000,0.4,1082
2,1,35000,0.4,646
2,1,35000,0.4,755
2,1,35000,0.4,638
2,1,35000,0.5,638
2,1,35000,0.5,1088
2,1,35000,0.5,604
2,1,35000,0.5,293
2,1,35000,0.5,488
2,1,35000,0.5,622
2,1,35000,0.5,405
2,1,35000,0.5,504
2,1,35000,0.5,837
2,1,35000,0.5,639
2,1,35000,0.5,397
2,1,35000,0.5,975
2,1,35000,0.5,764
2,1,35000,0.5,502
2,1,35000,0.5,499
2,1,35000,0.5,671
2,1,35000,0.5,556
2,1,35000,0.5,789
2,1,35000,0.5,370
2,1,35000,0.5,1000
2,1,35000,0.5,862
2,1,35000,0.5,1002
2,1,35000,0.5,901
2,1,35000,0.5,468
2,1,35000,0.5,833
2,1,35000,0.5,665
2,1,35000,0.5,931
2,1,35000,0.5,701
2,1,35000,0.5,587
2,1,35000,0.5,405
2,1,35000,0.5,764
2,1,35000,0.5,404
2,1,35000,0.5,1008
2,1,35000,0.5,1132
2,1,35000,0.5,1215
2,1,35000,0.5,471
2,1,35000,0.5,523
2,1,35000,0.5,658
2,1,35000,0.5,453
2,1,35000,0.5,916
2,1,35000,0.5,796
2,1,35000,0.5,582
2,1,35000,0.5,692
2,1,35000,0.5,764
2,1,35000,0.5,555
2,1,35000,0.5,746
2,1,35000,0.5,634
2,1,35000,0.5,326
2,1,35000,0.5,901
2,1,35000,0.5,948
2,1,35000,0.5,495
2,1,35000,0.5,1038
2,1,35000,0.5,317
2,1,35000,0.5,751
2,1,35000,0.5,1147
2,1,35000,0.5,719
2,1,35000,0.5,597
2,1,35000,0.5,1213
2,1,35000,0.5,807
2,1,35000,0.5,327
2,1,35000,0.5,640
2,1,35000,0.5,702
2,1,35000,0.5,915
2,1,35000,0.5,354
2,1,35000,0.5,563
2,1,35000,0.5,712
2,1,35000,0.5,476
2,1,35000,0.5,604
2,1,35000,0.5,1154
2,1,35000,0.5,475
2,1,35000,0.5,439
2,1,35000,0.5,647
2,1,35000,0.5,585
2,1,35000,0.5,536
2,1,35000,0.5,823
2,1,35000,0.5,876
2,1,35000,0.5,205
2,1,35000,0.5,556
2,1,35000,0.5,229
2,1,35000,0.5,1179
2,1,35000,0.5,687
2,1,35000,0.5,671
2,1,35000,0.5,443
2,1,35000,0.5,666
2,1,35000,0.5,486
2,1,35000,0.5,719
2,1,35000,0.5,782
2,1,35000,0.5,738
2,1,35000,0.5,644
2,1,35000,0.5,685
2,1,35000,0.5,306
2,1,35000,0.5,1156
2,1,35000,0.5,755
2,1,35000,0.5,413
2,1,35000,0.5,543
2,1,35000,0.5,313
2,1,35000,0.5,1064
2,1,35000,0.5,543
2,1,35000,0.5,512
2,1,35000,0.5,900
2,1,40000,0.1,424
2,1,40000,0.1,578
2,1,40000,0.1,435
2,1,40000,0.1,508
2,1,40000,0.1,302
2,1,40000,0.1,405
2,1,40000,0.1,879
2,1,40000,0.1,401
2,1,40000,0.1,652
2,1,40000,0.1,656
2,1,40000,0.1,223
2,1,40000,0.1,490
2,1,40000,0.1,483
2,1,40000,0.1,405
2,1,40000,0.1,785
2,1,40000,0.1,471
2,1,40000,0.1,532
2,1,40000,0.1,502
2,1,40000,0.1,355
2,1,40000,0.1,364
2,1,40000,0.1,575
2,1,40000,0.1,430
2,1,40000,0.1,367
2,1,40000,0.1,471
2,1,40000,0.1,607
2,1,40000,0.1,397
2,1,40000,0.1,604
2,1,40000,0.1,516
2,1,40000,0.1,316
2,1,40000,0.1,240
2,1,40000,0.1,622
2,1,40000,0.1,370
2,1,40000,0.1,472
2,1,40000,0.1,281
2,1,40000,0.1,205
2,1,40000,0.1,796
2,1,40000,0.1,722
2,1,40000,0.1,746
2,1,40000,0.1,870
2,1,40000,0.1,682
2,1,40000,0.1,566
2,1,40000,0.1,365
2,1,40000,0.1,520
2,1,40000,0.1,715
2,1,40000,0.1,674
2,1,40000,0.1,223
2,1,40000,0.1,584
2,1,40000,0.1,492
2,1,40000,0.1,432
2,1,40000,0.1,597
2,1,40000,0.1,514
2,1,40000,0.1,317
2,1,40000,0.1,975
2,1,40000,0.1,655
2,1,40000,0.1,687
2,1,40000,0.1,321
2,1,40000,0.1,656
2,1,40000,0.1,727
2,1,40000,0.1,585
2,1,40000,0.1,311
2,1,40000,0.1,420
2,1,40000,0.1,363
2,1,40000,0.1,404
2,1,40000,0.1,600
2,1,40000,0.1,468
2,1,40000,0.1,615
2,1,40000,0.1,515
2,1,40000,0.1,848
2,1,40000,0.1,648
2,1,40000,0.1,494
2,1,40000,0.1,531
2,1,40000,0.1,444
2,1,40000,0.1,289
2,1,40000,0.1,476
2,1,40000,0.1,663
2,1,40000,0.1,473
2,1,40000,0.1,546
2,1,40000,0.1,575
2,1,40000,0.1,474
2,1,40000,0.1,635
2,1,40000,0.1,470
2,1,40000,0.1,171
2,1,40000,0.1,402
2,1,40000,0.1,324
2,1,40000,0.1,244
2,1,40000,0.1,436
2,1,40000,0.1,349
2,1,40000,0.1,1015
2,1,40000,0.1,641
2,1,40000,0.1,212
2,1,40000,0.1,616
2,1,40000,0.1,364
2,1,40000,0.1,796
2,1,40000,0.1,745
2,1,40000,0.1,844
2,1,40000,0.1,331
2,1,40000,0.1,992
2,1,40000,0.1,623
2,1,40000,0.1,283
2,1,40000,0.1,451
2,1,40000,0.2,945
2,1,40000,0.2,423
2,1,40000,0.2,795
2,1,40000,0.2,937
2,1,40000,0.2,510
2,1,40000,0.2,613
2,1,40000,0.2,930
2,1,40000,0.2,1276
2,1,40000,0.2,377
2,1,40000,0.2,366
2,1,40000,0.2,467
2,1,40000,0.2,737
2,1,40000,0.2,884
2,1,40000,0.2,652
2,1,40000,0.2,825
2,1,40000,0.2,865
2,1,40000,0.2,556
2,1,40000,0.2,568
2,1,40000,0.2,410
2,1,40000,0.2,257
2,1,40000,0.2,565
2,1,40000,0.2,417
2,1,40000,0.2,661
2,1,40000,0.2,704
2,1,40000,0.2,344
2,1,40000,0.2,616
2,1,40000,0.2,680
2,1,40000,0.2,594
2,1,40000,0.2,507
2,1,40000,0.2,554
2,1,40000,0.2,338
2,1,40000,0.2,788
2,1,40000,0.2,488
2,1,40000,0.2,362
2,1,40000,0.2,391
2,1,40000,0.2,536
2,1,40000,0.2,494
2,1,40000,0.2,378
2,1,40000,0.2,840
2,1,40000,0.2,592
2,1,40000,0.2,473
2,1,40000,0.2,582
2,1,40000,0.2,681
2,1,40000,0.2,579
2,1,40000,0.2,309
2,1,40000,0.2,882
2,1,40000,0.2,609
2,1,40000,0.2,214
2,1,40000,0.2,599
2,1,40000,0.2,543
2,1,40000,0.2,473
2,1,40000,0.2,531
2,1,40000,0.2,855
2,1,40000,0.2,590
2,1,40000,0.2,595
2,1,40000,0.2,590
2,1,40000,0.2,816
2,1,40000,0.2,917
2,1,40000,0.2,966
2,1,40000,0.2,1168
2,1,40000,0.2,739
2,1,40000,0.2,516
2,1,40000,0.2,501
2,1,40000,0.2,392
2,1,40000,0.2,543
2,1,40000,0.2,429
2,1,40000,0.2,724
2,1,40000,0.2,803
2,1,40000,0.2,620
2,1,40000,0.2,462
2,1,40000,0.2,748
2,1,40000,0.2,1002
2,1,40000,0.2,405
2,1,40000,0.2,564
2,1,40000,0.2,625
2,1,40000,0.2,632
2,1,40000,0.2,398
2,1,40000,0.2,430
2,1,40000,0.2,873
2,1,40000,0.2,670
2,1,40000,0.2,610
2,1,40000,0.2,761
2,1,40000,0.2,521
2,1,40000,0.2,595
2,1,40000,0.2,917
2,1,40000,0.2,345
2,1,40000,0.2,265
2,1,40000,0.2,491
2,1,40000,0.2,363
2,1,40000,0.2,574
2,1,40000,0.2,959
2,1,40000,0.2,753
2,1,40000,0.2,510
2,1,40000,0.2,456
2,1,40000,0.2,602
2,1,40000,0.2,1188
2,1,40000,0.2,751
2,1,40000,0.2,530
